,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3751,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3752,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3753,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3754,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3755,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3756,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3757,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3758,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3759,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3760,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3762,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3763,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3764,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3765,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3766,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3767,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3768,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3771,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3772,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3775,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3776,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3777,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3778,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3780,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3782,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3783,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3784,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3785,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3787,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3788,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3789,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3790,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3791,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3792,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3793,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3794,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3795,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3796,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3797,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3798,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3799,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3800,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3801,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3803,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3804,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3805,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3806,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3807,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3808,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3809,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3812,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3813,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3816,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3817,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3818,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3819,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3821,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3823,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3824,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3825,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3826,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3828,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3829,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3830,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3831,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3832,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3833,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3834,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3835,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3836,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3837,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3838,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3839,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3840,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3841,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3842,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3844,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3845,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3846,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3847,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3848,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3849,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3850,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3853,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3854,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3857,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3858,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3859,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3860,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3862,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3864,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3865,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3866,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3867,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3869,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3870,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3871,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3872,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3873,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3874,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3875,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3876,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3877,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3878,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3879,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3880,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3881,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3882,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3883,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3885,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3886,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3887,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3888,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3889,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3890,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3891,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3894,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3895,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3898,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3899,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3900,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3901,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3903,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3905,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3906,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3907,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3908,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3910,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3911,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3912,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3913,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3914,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3915,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3916,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3917,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3918,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3919,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3920,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3921,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3922,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3923,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3924,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3926,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3927,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3928,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3929,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3930,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3931,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3932,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3935,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3936,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3939,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3940,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3941,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3942,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3944,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3946,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3947,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3948,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3949,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3951,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3952,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3953,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3954,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3955,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3956,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3957,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3958,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3959,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3960,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3961,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3962,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3963,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3964,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3965,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3967,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3968,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3969,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3970,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3971,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3972,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3973,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3976,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3977,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3980,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3981,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
3982,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3983,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3985,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3987,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3988,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3989,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3990,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3992,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3993,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3994,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3995,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3996,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3997,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3998,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3999,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4000,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4001,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4002,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4003,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4004,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4005,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4006,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4008,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4009,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4010,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4011,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4012,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4013,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4014,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
4017,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4018,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
4021,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
4022,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4023,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4024,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
4026,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
4028,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
4029,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
4030,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4031,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
4033,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
4034,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
4035,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
4036,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
4037,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
4038,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
4039,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
4040,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4041,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4042,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4043,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4044,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4045,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4046,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4047,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4049,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4050,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4051,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4052,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
4053,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4054,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
4055,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
